Original Path
Q[6]{-0.880819, -2.18897, -1.10144, -1.45641, 1.21702, -1.76272}
Q[6]{-0.883737, -2.18219, -1.09032, -1.49104, 1.21836, -1.67245}
Q[6]{-0.886714, -2.17543, -1.07921, -1.5257, 1.21951, -1.5823}
Q[6]{-0.889691, -2.16867, -1.0681, -1.56036, 1.22066, -1.49216}
Q[6]{-0.892668, -2.16191, -1.05699, -1.59502, 1.2218, -1.40201}
Q[6]{-0.895645, -2.15514, -1.04588, -1.62968, 1.22295, -1.31187}
Q[6]{-0.898622, -2.14838, -1.03476, -1.66433, 1.2241, -1.22172}
Q[6]{-0.901599, -2.14162, -1.02365, -1.69899, 1.22525, -1.13158}
Q[6]{-0.904576, -2.13485, -1.01254, -1.73365, 1.2264, -1.04143}
Q[6]{-0.907553, -2.12809, -1.00143, -1.76831, 1.22755, -0.951286}
Q[6]{-0.91053, -2.12133, -0.990315, -1.80297, 1.2287, -0.861141}
Q[6]{-0.913522, -2.11457, -0.979205, -1.83764, 1.2298, -0.771029}
Q[6]{-0.916514, -2.10781, -0.968095, -1.8723, 1.2309, -0.680917}
Q[6]{-0.919506, -2.10105, -0.956985, -1.90697, 1.232, -0.590805}
Q[6]{-0.922498, -2.09429, -0.945875, -1.94163, 1.2331, -0.500694}
Q[6]{-0.92549, -2.08753, -0.934765, -1.9763, 1.23419, -0.410582}
Q[6]{-0.928482, -2.08077, -0.923655, -2.01096, 1.23529, -0.32047}
Q[6]{-0.931474, -2.07401, -0.912545, -2.04563, 1.23639, -0.230358}
Q[6]{-0.934467, -2.06725, -0.901435, -2.08029, 1.23749, -0.140246}
Q[6]{-0.937459, -2.06049, -0.890325, -2.11496, 1.23859, -0.0501344}
Q[6]{-0.940451, -2.05373, -0.879215, -2.14962, 1.23969, 0.0399774}
Q[6]{-0.943443, -2.04697, -0.868104, -2.18429, 1.24079, 0.130089}
Q[6]{-0.94668, -2.04025, -0.857022, -2.21906, 1.24111, 0.219687}
Q[6]{-0.949917, -2.03354, -0.84594, -2.25384, 1.24143, 0.309284}
Q[6]{-0.953154, -2.02682, -0.834858, -2.28861, 1.24174, 0.398881}
Q[6]{-0.956391, -2.0201, -0.823776, -2.32339, 1.24206, 0.488478}
Q[6]{-0.959628, -2.01339, -0.812694, -2.35816, 1.24237, 0.578076}
Q[6]{-0.962866, -2.00667, -0.801612, -2.39294, 1.24269, 0.667673}
Q[6]{-0.966103, -1.99995, -0.79053, -2.42771, 1.243, 0.75727}
Q[6]{-0.96934, -1.99324, -0.779448, -2.46249, 1.24332, 0.846868}
Q[6]{-0.974258, -1.98682, -0.768557, -2.49802, 1.23825, 0.932937}
Q[6]{-0.979176, -1.9804, -0.757667, -2.53355, 1.23319, 1.01901}
Q[6]{-0.987342, -1.97451, -0.747082, -2.57073, 1.21779, 1.09882}
Q[6]{-0.995508, -1.96863, -0.736496, -2.60791, 1.2024, 1.17863}
Q[6]{-1.00773, -1.96341, -0.726292, -2.64716, 1.17408, 1.25062}
Q[6]{-1.01996, -1.95819, -0.716088, -2.68641, 1.14577, 1.32261}
Q[6]{-1.03218, -1.95297, -0.705884, -2.72566, 1.11746, 1.3946}
Q[6]{-1.04441, -1.94776, -0.69568, -2.76491, 1.08915, 1.46659}
Q[6]{-1.06069, -1.9432, -0.685857, -2.80622, 1.04792, 1.53076}
Q[6]{-1.07698, -1.93865, -0.676034, -2.84753, 1.0067, 1.59492}
Q[6]{-1.105, -1.93822, -0.670898, -2.88455, 0.924971, 1.60681}
Q[6]{-1.13292, -1.93787, -0.665931, -2.92103, 0.843472, 1.61747}
Q[6]{-1.16084, -1.93752, -0.660963, -2.9575, 0.761974, 1.62814}
Q[6]{-1.18877, -1.93717, -0.655996, -2.99397, 0.680475, 1.6388}
Q[6]{-1.21669, -1.93682, -0.651029, -3.03045, 0.598976, 1.64946}
Q[6]{-1.24461, -1.93647, -0.646062, -3.06692, 0.517478, 1.66013}
Q[6]{-1.27239, -1.93624, -0.641347, -3.10257, 0.436322, 1.66896}
Q[6]{-1.30016, -1.93602, -0.636632, -3.13822, 0.355165, 1.6778}
Q[6]{-1.32793, -1.93579, -0.631917, -3.17387, 0.274009, 1.68663}
Q[6]{-1.35472, -1.93641, -0.628884, -3.20404, 0.195137, 1.68326}
Q[6]{-1.38151, -1.93702, -0.625851, -3.2342, 0.116264, 1.6799}
Q[6]{-1.40829, -1.93763, -0.622818, -3.26437, 0.0373913, 1.67653}
Q[6]{-1.43097, -1.94107, -0.625657, -3.27489, -0.0312882, 1.63149}
Q[6]{-1.44988, -1.94684, -0.632526, -3.26999, -0.0885863, 1.55928}
Q[6]{-1.46841, -1.95321, -0.639922, -3.26246, -0.144194, 1.48357}
Q[6]{-1.48694, -1.95959, -0.647318, -3.25493, -0.199801, 1.40786}
Q[6]{-1.50547, -1.96596, -0.654714, -3.24741, -0.255409, 1.33214}
Q[6]{-1.524, -1.97233, -0.66211, -3.23988, -0.311016, 1.25643}
Q[6]{-1.54253, -1.97871, -0.669506, -3.23236, -0.366623, 1.18072}
Q[6]{-1.56106, -1.98508, -0.676902, -3.22483, -0.422231, 1.105}
